ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0003229,ventricular cardiac muscle tissue development,26/5224,56/18800,0.0022053024557932587,0.030340715000709527,0.024160828170280077,1301/56999/7168/2022/3670/4089/7042/57493/1909/6262/23493/54567/84525/1829/55636/4851/7135/3084/2263/2296/23414/4633/3516/9241/27302/5629,26
BP,GO:0033673,negative regulation of kinase activity,86/5224,236/18800,0.0022092057258199845,0.030340715000709527,0.024160828170280077,4040/5728/7128/28951/9655/6653/23411/56940/3458/80851/23636/4771/22843/3156/25937/5794/51527/10252/57493/2776/5795/84313/5291/11116/80824/81848/2660/7026/161742/5305/55450/5771/51763/25/10019/5339/183/142679/2167/3087/5787/8660/8396/4763/9647/9370/57761/11261/1026/10221/10114/11213/836/4221/64853/54206/11122/26524/1027/4878/7453/857/5569/5770/122809/1029/5071/9711/1845/124790/152559/5663/5925/27250/11315/26191/1353/6609/5577/374462/6879/90007/7532/5575/5573/634,86
BP,GO:0002028,regulation of sodium ion transport,38/5224,90/18800,0.0022195813686397593,0.03041737318362694,0.02422187238711116,65125/493/288/481/79570/1272/57731/5187/55800/54800/27347/817/4734/23327/1756/65267/6330/477/11261/7871/4842/154215/5652/1815/6331/486/6327/5025/10768/5349/5581/65266/54997/81832/7402/130497/23171/81831,38
BP,GO:0009134,nucleoside diphosphate catabolic process,9/5224,13/18800,0.002241229749768887,0.03058194142426578,0.02435292088034105,4907/953/11164/956/954/9583/131870/957/53343,9
BP,GO:1900103,positive regulation of endoplasmic reticulum unfolded protein response,9/5224,13/18800,0.002241229749768887,0.03058194142426578,0.02435292088034105,5295/578/55161/10551/5771/10018/22926/5770/666,9
BP,GO:0001933,negative regulation of protein phosphorylation,119/5224,341/18800,0.002247766432579874,0.030605317628153005,0.024371535749680134,4040/5728/7128/28951/808/2022/9655/84919/6653/23411/56940/578/3458/80851/23636/4771/22843/3156/25937/138429/5794/203228/64092/51527/10252/57493/2776/5795/56288/84313/5291/11116/80824/57223/81848/79705/7026/624/5621/161742/55450/8651/10106/5783/9021/64780/5771/51763/25/5144/54541/10019/4916/5339/183/120892/409/142679/2167/5470/3087/5787/8440/1756/10217/4763/9647/9370/57761/11261/1026/10221/10114/11213/836/4221/64853/54206/11122/26524/1027/10507/4878/7453/5167/857/5569/5770/54625/122809/401265/1029/5071/22933/284/1845/9043/124790/3486/801/152559/5663/5925/27250/11315/140885/1399/26191/9241/6609/5577/374462/6879/7532/23171/5575/753/5573/634,119
BP,GO:0046486,glycerolipid metabolic process,136/5224,396/18800,0.0022894716254508634,0.0311064185513613,0.024770570950443244,9926/160851/27315/1622/5728/8527/5168/4023/56895/5295/55294/30968/3638/9655/1373/6653/23411/57605/9468/57048/256987/2180/3633/80055/255919/2710/9110/5155/8526/57678/138429/23259/56261/23399/55361/6720/63874/5291/5159/10380/23049/54893/5287/5154/5781/151056/66036/5305/344/8651/345/253558/23682/5293/11057/117283/9021/847/54344/5277/8678/51763/285848/10026/5296/283871/2819/8525/8396/747/10162/10554/9306/8395/2784/6400/57406/84668/54947/80235/54965/253430/26279/285172/23167/51141/114882/10955/55300/23396/5281/8694/54928/10903/57217/1608/6901/857/949/171586/5048/3706/122809/25979/159296/1201/56894/51604/93210/100137049/5330/8897/5319/5290/84188/51365/3707/3358/1119/3357/26090/64788/346606/85465/51196/5321/22908/55500/3356/11343/1436/3635/8835/55224/1071/57515,136
BP,GO:0060324,face development,23/5224,48/18800,0.0023395069753082407,0.03158334416666125,0.025150354941723532,1277/83690/25976/2033/1909/444/59338/5781/5916/7763/84159/55636/6722/8879/5894/64651/29123/79977/6497/5156/83716/9241/5083,23
BP,GO:0061028,establishment of endothelial barrier,23/5224,48/18800,0.0023395069753082407,0.03158334416666125,0.025150354941723532,7422/7132/9076/340481/50848/5908/153562/5906/1909/4615/1910/9693/4478/5144/7414/57826/4301/3383/5962/7082/50943/54538/1003,23
BP,GO:0097720,calcineurin-mediated signaling,23/5224,48/18800,0.0023395069753082407,0.03158334416666125,0.025150354941723532,3479/10725/2932/64581/4775/2494/493/23261/2475/5621/5530/5534/4773/51778/375346/11261/2065/3084/374403/5598/4772/9455/1827,23
BP,GO:0035710,"CD4-positive, alpha-beta T cell activation",42/5224,102/18800,0.0023894873545082405,0.032189590794808466,0.025633119458351894,6095/30968/9655/3458/538/30009/2475/91543/64115/941/8651/57630/3594/6363/861/865/3142/84695/602/51043/3662/6693/26279/9760/3071/384/3718/7292/3570/6774/159296/50943/2529/4063/149041/3606/3123/7048/54542/29126/4602/57045,42
BP,GO:0009746,response to hexose,72/5224,193/18800,0.002437833474296853,0.03271933746862775,0.0260549657582702,1946/4760/4023/9324/1285/2309/51092/4089/1292/5007/9572/5467/361/57678/5127/7447/6720/26056/6198/79727/10497/2030/5530/222546/6844/2281/8893/8660/150/4821/2729/26154/5563/5019/9230/25828/9370/6659/6722/5566/836/4221/3383/5798/1027/387/4087/65010/5894/5743/3091/5290/57393/1361/5581/169026/3651/1490/51714/3123/7776/4884/3172/3480/285/7048/22841/6597/6934/10804/2752/130399,72
BP,GO:0007173,epidermal growth factor receptor signaling pathway,44/5224,108/18800,0.002444281475197723,0.03271933746862775,0.0260549657582702,1839/8527/55294/9655/2202/2549/23636/2885/819/5795/84313/10551/5781/9185/2537/5771/6662/9125/25/183/6464/150/55614/8440/8826/84632/7879/64762/54206/122809/1845/7039/5290/5329/9148/5663/55704/51196/6868/6654/55914/2241/5782/634,44
BP,GO:0061387,regulation of extent of cell growth,44/5224,108/18800,0.002444281475197723,0.03271933746862775,0.0260549657582702,7422/1946/2932/57611/57609/1808/1826/2664/10371/65078/81565/9423/80031/25/2803/27185/10501/4099/9175/8766/6722/23111/57715/4131/5458/23566/10507/10505/9798/54910/5048/1954/22902/10509/8153/57698/9037/6049/3984/57556/10500/627/9706/2017,44
BP,GO:0048511,rhythmic process,105/5224,297/18800,0.0024722609380045707,0.033024201371871585,0.026297734077389338,5728/2932/6095/3397/8239/55294/2309/23411/463/3751/5806/5602/8863/196/2033/9967/9572/90134/5927/57805/10765/6421/7042/5500/8322/3952/2776/6720/5021/59338/23239/9612/10891/2475/9975/5187/92369/3363/3399/2660/8242/56938/5601/26258/7071/8204/2560/5599/9099/23373/7079/4808/687/124626/409/10495/8864/4297/5563/658/1660/11335/2620/9370/9112/3131/64839/836/5798/4915/558/85457/10533/6839/8879/5499/1457/1815/6096/283807/835/54850/1385/1390/22992/1859/983/2673/5156/153/3172/3480/1644/26224/8473/1141/5629/121278/5764/83759/10135/406/174/3309/6667,105
BP,GO:0060070,canonical Wnt signaling pathway,110/5224,313/18800,0.0024807177622336264,0.03306755084321924,0.026332253999826194,1277/2348/1654/4040/1455/3836/5728/139285/2932/5495/90268/2309/3670/9736/56998/65125/8658/1896/23500/151195/9314/7855/54994/55681/57805/55716/79971/1456/25937/23399/6788/51339/51527/85458/440193/8322/1909/2776/152573/1500/219287/79705/1910/11211/100113407/53944/4929/5916/55182/1452/7976/2487/115908/6662/120892/27185/3087/83439/144165/4851/607/6789/5754/6659/83786/219771/63923/388336/9580/205147/26524/4038/55031/7090/857/2263/5499/1432/84133/5071/64840/2254/5218/2737/9037/4300/6424/25960/5663/1601/4088/7091/8323/8324/3516/2308/284654/9241/79960/6934/57680/79809/340419/80139/6663/406/4286/81847/331/22881,110
BP,GO:0032329,serine transport,8/5224,11/18800,0.0025071525890262587,0.0332106120613186,0.026446176084663313,256987/56301/55238/54407/10955/118980/94081/6509,8
BP,GO:0046929,negative regulation of neurotransmitter secretion,8/5224,11/18800,0.0025071525890262587,0.0332106120613186,0.026446176084663313,2332/5908/5906/41/6860/25953/4763/5071,8
BP,GO:1903897,regulation of PERK-mediated unfolded protein response,8/5224,11/18800,0.0025071525890262587,0.0332106120613186,0.026446176084663313,84919/55161/10551/5771/8440/5770/666/3309,8
BP,GO:0050803,regulation of synapse structure or activity,79/5224,215/18800,0.0025171523424709174,0.03321303654998478,0.02644810674628625,26045/1946/5728/7058/3556/2047/998/2049/55209/51225/85461/2534/5021/1605/5789/257194/54413/147381/26052/5621/83992/26280/57497/9423/9758/4734/25/170506/57030/7534/4916/378/120892/27185/8499/23657/51804/10082/8831/5818/4915/4038/23316/10507/84189/1639/387/5048/2823/26037/9378/3706/5100/347902/3586/1432/575/1201/8536/8128/26115/40/10611/2043/51104/9148/139065/4884/58489/382/347730/1942/1141/158038/2895/25791/22865/4208/627,79
BP,GO:0050863,regulation of T cell activation,119/5224,342/18800,0.002517804662024063,0.03321303654998478,0.02644810674628625,29851/3479/8600/2309/9655/56940/3458/9092/57178/6666/100/80381/57678/9840/7297/2177/3952/30009/2534/959/9750/11326/5781/64115/57162/1803/3559/5621/941/8651/639/55423/11151/57630/5771/3594/25/6363/861/29102/865/3142/8915/8744/8440/10326/84695/9306/51043/2736/3662/6659/8654/6693/1949/23308/26279/940/9760/836/9580/3071/384/3718/84433/3575/1493/80762/387/79679/7292/857/2056/6541/27240/3586/8740/1236/2319/50943/283234/7133/1845/3481/81704/5290/2737/55824/3707/7356/149041/3606/11148/3111/10385/3123/201633/7525/140885/26191/912/339390/6504/7048/1209/2175/7037/1051/54542/6654/29126/961/4602/57045/6708/30835/10875/5573/634,119
BP,GO:0048562,embryonic organ morphogenesis,104/5224,294/18800,0.00252977784520161,0.03321878880588272,0.02645268736564009,1280/1301/2348/2200/4325/4760/83852/204851/3638/2022/2202/8575/3340/348093/5915/7855/9935/65009/4237/5396/3221/1909/4853/6262/3200/5357/3198/860/5916/90/7976/2487/9423/115908/6662/28996/26005/3142/340784/55636/3218/2697/8516/7401/4851/65979/57534/5754/51804/28982/6722/3207/51676/51141/157506/4762/84189/4087/286204/57053/2263/6664/1954/23314/9775/3235/2254/4646/3091/10370/2737/3202/79977/29985/10818/53904/51057/84678/5156/3204/5663/4088/7020/339829/2304/64072/8323/3227/7849/613/1750/7048/1942/7547/9241/10194/5629/6670/10804/51684/4208/125488/219736/130497,104
BP,GO:0035904,aorta development,28/5224,62/18800,0.0025302686198106885,0.03321878880588272,0.02645268736564009,1281/6091/56999/4015/11174/2022/3340/23462/7042/3952/1909/5159/23493/639/54567/55636/144165/4851/6659/6722/10454/60681/4016/163/3516/5629/51684/4824,28
BP,GO:0001502,cartilage condensation,12/5224,20/18800,0.0025339470105669405,0.03321878880588272,0.02645268736564009,1280/1301/7067/55553/649/6662/658/6660/1432/4256/1490/56914,12
BP,GO:0045927,positive regulation of growth,92/5224,256/18800,0.0025631537088731103,0.03352883655796009,0.026699583671885598,7422/8531/7003/1946/3479/1654/1839/10038/998/57611/5467/57678/7042/3952/11116/5830/6198/10551/57731/23493/6860/1826/5357/2664/9211/4654/81565/9423/2803/3142/23327/84525/27185/55636/5292/9175/8766/4851/5716/114804/9647/2066/6722/4131/5458/2627/58191/55031/23566/2690/10507/51616/387/9798/2263/5048/6197/1457/57154/1954/2307/6195/22902/1432/8153/5071/57698/1385/3481/127833/2254/9037/84258/6857/23414/983/3984/84678/136319/4686/54617/6868/3516/51009/7048/3020/27302/22954/5629/6386/4208/627,92
BP,GO:0015804,neutral amino acid transport,24/5224,51/18800,0.0025717004319166814,0.03352883655796009,0.026699583671885598,6506/256987/3952/206358/124935/56301/55238/6536/54407/285641/5999/153201/120103/23428/10955/153129/6507/3993/388662/118980/55117/57393/94081/6509,24
BP,GO:0019228,neuronal action potential,18/5224,35/18800,0.0025787347896429505,0.03352883655796009,0.026699583671885598,2332/2898/3751/288/1812/2475/6326/6335/6323/6328/6334/10242/3736/6331/6329/5025/27345/6332,18
BP,GO:1905898,positive regulation of response to endoplasmic reticulum stress,18/5224,35/18800,0.0025787347896429505,0.03352883655796009,0.026699583671885598,5295/23411/578/55161/51136/10551/5771/10018/8440/22926/10955/91445/857/5770/666/5366/29979/4287,18
BP,GO:0050807,regulation of synapse organization,77/5224,209/18800,0.00260820072558217,0.033842604506787055,0.0269494424341716,26045/1946/5728/7058/3556/2047/998/2049/55209/51225/85461/2534/5021/1605/5789/257194/54413/147381/26052/5621/83992/26280/57497/9423/9758/4734/25/170506/7534/4916/378/120892/27185/8499/23657/51804/10082/5818/4915/4038/23316/10507/84189/1639/387/5048/2823/26037/9378/3706/5100/347902/3586/1432/575/1201/8536/8128/26115/40/10611/2043/51104/9148/139065/4884/58489/382/347730/1942/1141/158038/2895/25791/22865/4208/627,77
BP,GO:0045017,glycerolipid biosynthetic process,91/5224,253/18800,0.0026179576109765924,0.033899879676829545,0.026995051627685594,9926/160851/27315/5728/8527/4023/56895/5295/55294/9655/57605/9468/57048/2180/80055/255919/2710/9110/5155/8526/57678/138429/23399/55361/6720/63874/5291/10380/23049/5287/5154/5305/8651/253558/23682/5293/117283/9021/54344/5277/8678/51763/10026/5296/8525/8396/10162/10554/9306/8395/84668/54947/80235/54965/253430/285172/23167/55300/23396/5281/8694/54928/57217/1608/6901/949/171586/3706/122809/25979/1201/56894/51604/93210/8897/5290/84188/3707/3358/1119/3357/346606/85465/51196/5321/22908/55500/3356/3635/8835/55224,91
BP,GO:0071364,cellular response to epidermal growth factor stimulus,21/5224,43/18800,0.0026696901288389245,0.03449935614558651,0.027472424951070506,1277/677/3397/56940/5781/7538/6662/8678/51763/8826/2066/64762/54206/90417/2296/9530/1845/678/5151/1601/5782,21
BP,GO:0007032,endosome organization,36/5224,85/18800,0.0026829034833675716,0.03459963943489277,0.027552282242542456,55048/84376/10564/51510/55004/55361/84313/51028/150368/57679/26258/23023/8411/5869/57403/23317/25978/29887/79102/8766/7879/55300/9525/9798/950/9146/128866/5071/79720/10228/8724/23325/149371/8674/1182/57617,36
BP,GO:1990138,neuron projection extension,65/5224,172/18800,0.0026893410451807923,0.03461231020623149,0.02756237219358984,7422/2932/8239/5361/65059/3688/440275/57611/203228/53335/1909/8936/57609/1808/54413/6860/1826/3913/2664/10371/65078/81565/9423/80031/25/2803/23327/27185/8826/10501/4099/9175/7414/8766/114804/6722/63923/57715/4131/5458/10507/10505/54910/5048/57154/1954/22902/10509/5071/57698/8128/127833/9043/9037/84258/6857/51299/344901/6049/3984/214/57556/10500/9706/2017,65
BP,GO:0071383,cellular response to steroid hormone stimulus,75/5224,203/18800,0.002700098881857834,0.03468041984896347,0.027616609062257835,677/6446/2309/23411/3670/5978/367/6781/2908/57178/10424/3158/2033/9572/5467/8085/4246/490/6198/9612/10498/8031/8284/5187/7538/2288/29966/2660/133522/4654/11057/90/55818/6258/9125/4734/54541/5058/6502/687/10018/9131/114907/8289/477/11335/51341/54206/5458/51389/2101/81606/387/79039/672/9420/2104/55885/1668/678/6049/3480/1601/11315/7181/6597/6879/8013/6663/406/57617/79876/4824/9063/3304,75
BP,GO:0030041,actin filament polymerization,64/5224,169/18800,0.0027229593262571997,0.03490338772747865,0.027794162181891673,2006/6356/55761/6709/23500/2885/8522/342184/6840/8936/51429/89848/2475/57731/79822/5217/5921/81553/10344/829/11151/5756/11135/25/10178/6710/51734/8440/29767/9050/85464/80206/64857/3071/54942/5962/387/57704/1236/9530/119/343578/3059/253260/6711/120/5581/10810/93663/1729/136319/55604/395/832/382/7111/5879/10094/2017/23580/6708/2241/4868/2059,64
BP,GO:0060325,face morphogenesis,16/5224,30/18800,0.0027379580716243813,0.03502488702511432,0.027890914142183854,1277/83690/25976/2033/444/59338/5781/84159/8879/64651/29123/6497/5156/83716/9241/5083,16
BP,GO:0046639,negative regulation of alpha-beta T cell differentiation,14/5224,25/18800,0.0027581404686227973,0.03521207499680412,0.028039975112547768,9655/30009/8651/861/865/3142/84695/51043/3718/7292/50943/2737/149041/54542,14
BP,GO:0045661,regulation of myoblast differentiation,25/5224,54/18800,0.0027909789970929455,0.03555976252320229,0.02831684461223026,677/5467/9750/3399/2660/55796/4654/6662/221662/144165/4851/4217/79647/4283/27231/8740/1432/2319/56262/3606/3486/50937/694/91653/4208,25
BP,GO:0010611,regulation of cardiac muscle hypertrophy,30/5224,68/18800,0.0028116593690080426,0.03567995739271206,0.028412557834186537,7132/3479/84676/90523/10038/4089/493/3720/7222/5530/817/5756/8678/140628/183/10539/4851/5999/8654/9868/54206/5578/7133/5025/136319/4088/2308/27302/8013/4205,30
BP,GO:0046626,regulation of insulin receptor signaling pathway,30/5224,68/18800,0.0028116593690080426,0.03567995739271206,0.028412557834186537,5295/6653/23411/3952/6198/2771/5781/2660/5305/8651/1019/9021/5771/51763/183/8396/51043/3667/64710/2887/114882/57727/5167/10999/5770/2888/5579/2529/3481/8473,30
BP,GO:0007030,Golgi organization,61/5224,160/18800,0.002818189619821248,0.03569144338875413,0.028421704328484065,54808/27314/8675/9712/998/23363/55968/23345/9648/55361/26003/51014/9321/1452/7534/10972/5862/120892/11235/57198/54943/79591/8615/128637/57531/115560/55204/64225/128989/25923/9659/6836/11196/55300/51501/10282/8548/50999/93643/64689/57662/9950/53407/54732/10228/400451/55666/22878/137886/983/342096/10466/23271/10142/8674/143187/5861/116068/80124/5587/400,61
BP,GO:0051480,regulation of cytosolic calcium ion concentration,123/5224,356/18800,0.002847504148731336,0.03599086419063811,0.028660138213274088,777/858/491/4040/7531/808/578/493/57214/773/1268/56704/2827/799/6376/490/1909/79608/2534/5021/1812/2915/775/7222/6262/51554/287/1910/624/5621/5733/9474/2281/817/10590/11151/25/5144/931/6363/783/130733/2151/84502/146/183/1238/55636/1756/794/477/5729/10800/57158/7223/56477/5566/27334/2903/6915/4842/3718/27112/4923/23566/4283/774/8989/10563/2785/857/57053/2056/6346/2946/796/27020/159371/387129/930/666/2359/1236/6288/784/1201/57190/27/3596/56302/3685/2846/5025/5319/255061/3375/6263/5581/3358/3357/51714/801/5156/1729/57338/4088/776/51196/25769/1742/64072/5737/116/3356/728/2890/10161/1901/10803/84636/5350/948/5587,123
BP,GO:0042326,negative regulation of phosphorylation,131/5224,382/18800,0.0028847633800215314,0.036389311423929656,0.02897742853218238,4040/5728/7128/28951/9759/808/2022/9655/84919/6653/23411/56940/578/3458/80851/23636/4771/22843/3156/25937/138429/5794/203228/64092/51527/10252/57493/26228/2776/5795/56288/84313/5291/11116/80824/57223/81848/79705/2660/7026/624/5621/161742/5305/55450/8651/10106/5783/9021/64780/5771/51763/25/5144/54541/10019/4916/5339/183/120892/409/142679/2167/5470/3087/5787/8660/8396/8440/1756/10217/4763/9647/9370/57761/11261/1026/10221/2887/10114/11213/836/4221/64853/54206/11122/26524/1027/10507/4878/7453/5167/28964/857/5569/5770/54625/122809/6774/401265/1029/5071/22933/9711/284/1845/9043/124790/3486/801/152559/5663/5925/27250/11315/140885/1399/26191/1353/9241/6609/5577/374462/6879/90007/7532/23171/5575/753/5573/634,131
BP,GO:0070997,neuron death,122/5224,353/18800,0.002919179052280835,0.03675037914032123,0.029264952905071032,7965/2561/4605/2932/4170/84280/55294/2309/6653/23411/841/3670/5978/10038/3458/7832/55074/23621/2898/2353/2047/998/208/840/3068/7042/6376/56616/22800/2534/10891/2914/1965/2821/23529/947/2019/1139/5621/6326/5921/4929/2002/11151/8301/10752/25/54541/28996/120892/409/23400/10018/5584/7786/9131/2729/3845/4099/10763/4763/23657/51804/4217/57465/11261/8831/155061/2065/836/598/6812/1728/10617/4915/219699/558/6620/2558/2690/4296/387/2056/5609/666/22861/3586/128866/1201/835/51604/5071/3596/7133/284/8128/3091/5290/7068/163/84678/5663/5925/148811/8564/23321/11315/7020/4671/16/6418/10550/1051/2895/8013/2020/317/4208/627/3309/3981/331,122
